employee_id,hire_date,hired_days,job_cat,job_rank,job_function,region,age,is_men,perf_rank,is_promo,is_data_valid
5912,2019-08-28,1927,I,5,Engineering,US4,33.66774886,1,3,0,OK: all data
5913,2022-03-17,995,I,4,G&A,US2,33.64894505,1,2,0,OK: all data
5914,2022-03-17,995,I,7,Product,US2,29.12508634,1,3,0,OK: all data
5915,2022-03-13,999,T,6,CXI,US1,30.16717645,0,2,0,OK: all data
5916,2022-09-26,802,I,5,Sales,US2,30.51786879,1,2,0,OK: all data
5917,2022-03-17,995,I,5,Engineering,US1,31.7200579,1,2,0,OK: all data
5918,2021-08-28,1196,I,5,Engineering,US1,30.1934491,0,5,0,OK: all data
5919,2022-03-02,1010,T,9,Engineering,US4,31.61237431,1,2,0,OK: all data
5920,2019-09-04,1920,I,4,Engineering,US2,34.37889941,1,2,0,OK: all data
5921,2021-09-11,1182,I,5,G&A,US1,28.91080758,0,3,0,OK: all data
5922,2021-08-31,1193,T,6,G&A,US3,30.09759519,1,2,0,OK: all data
5923,2019-09-04,1920,I,6,Engineering,US4,34.79957166,1,2,0,OK: all data
5924,2021-09-08,1185,T,6,S&O,US2,33.07743919,1,4,0,OK: all data
5925,2021-09-15,1178,I,4,Engineering,US1,29.05103248,1,3,0,OK: all data
5926,2022-02-26,1014,T,6,CXI,US1,33.35063082,0,4,0,OK: all data
5927,2022-03-27,985,I,4,Engineering,US3,32.51529897,1,2,0,OK: all data
5928,2022-02-26,1014,T,6,Engineering,US2,33.78606206,1,5,0,OK: all data
5929,2022-03-20,992,I,5,G&A,US1,30.02397095,0,2,0,OK: all data
5930,2021-09-19,1174,I,4,CXI,US3,29.31966626,1,2,0,OK: all data
5931,2022-03-06,1006,I,4,S&O,US3,28.97226051,1,1,0,OK: all data
5932,2021-09-22,1171,I,4,Sales,US1,34.61717137,0,2,0,OK: all data
5933,2023-03-13,634,T,6,Engineering,US2,29.18433429,1,2,0,OK: all data
5934,2019-09-01,1923,I,5,Sales,US2,30.92436639,1,3,1,OK: all data
5935,2023-03-13,634,T,9,Product,US3,34.53446506,1,3,0,OK: all data
5936,2022-03-17,995,I,4,Sales,US1,33.15944115,1,2,0,OK: all data
5937,2022-03-27,985,T,6,Product,US4,29.77235307,1,1,0,OK: all data
5938,2021-08-31,1193,I,6,Sales,US2,30.51709852,1,4,0,OK: all data
5939,2021-09-04,1189,I,6,Sales,US1,33.59878027,0,2,0,OK: all data
5940,2021-09-26,1167,I,6,S&O,US3,27.16722837,0,2,0,OK: all data
5941,2022-03-27,985,I,5,Engineering,US1,30.5955361,1,2,0,OK: all data
5942,2019-09-26,1898,T,7,Engineering,US3,27.05864442,1,3,0,OK: all data
5943,2022-02-23,1017,T,8,Product,US2,34.3562102,0,3,1,OK: all data
5944,2022-05-18,933,T,7,G&A,US4,30.82347086,1,3,0,OK: all data
5945,2021-09-08,1185,T,8,Product,US1,28.05630885,0,2,0,OK: all data
5946,2021-09-11,1182,I,6,S&O,US3,27.51637093,0,2,0,OK: all data
5947,2022-02-26,1014,I,4,Engineering,US1,32.04675125,1,3,0,OK: all data
5948,2023-01-21,685,T,6,Engineering,US2,31.39485718,1,4,0,OK: all data
5949,2021-09-22,1171,T,7,Sales,US2,34.6935263,0,4,0,OK: all data
5950,2021-08-24,1200,T,6,Engineering,US1,33.3146834,1,4,0,OK: all data
5951,2020-09-26,1532,I,4,CXI,US1,29.42671796,0,4,0,OK: all data
5952,2021-09-19,1174,T,8,Sales,US2,28.82276211,1,2,0,OK: all data
5953,2021-08-31,1193,I,5,S&O,US4,33.34940683,1,3,0,OK: all data
5954,2022-03-24,988,T,7,Engineering,US2,31.31371574,0,4,0,OK: all data
5955,2022-03-13,999,T,7,S&O,US1,33.59489882,1,1,0,OK: all data
5956,2022-11-09,758,T,7,Sales,US2,34.5162722,1,5,0,OK: all data
5957,2022-02-26,1014,I,4,CXI,US1,27.22194367,0,3,0,OK: all data
5958,2022-06-09,911,I,4,G&A,US3,34.54544804,0,2,0,OK: all data
5959,2022-05-03,948,I,4,Sales,US3,31.91318992,0,4,0,OK: all data
5960,2022-03-02,1010,I,6,Engineering,US2,30.96059079,0,2,0,OK: all data
5961,2020-08-27,1562,T,8,Product,US1,29.05012332,1,2,0,OK: all data
5962,2022-09-01,827,T,8,CXI,US1,33.27303831,1,2,0,OK: all data
5963,2021-09-04,1189,I,5,Product,US2,28.90965784,0,4,0,OK: all data
5964,2022-02-23,1017,I,4,S&O,US4,33.99273483,0,3,0,OK: all data
5965,2023-02-05,670,I,4,G&A,US4,32.24008168,0,2,0,OK: all data
5966,2022-03-31,981,I,4,S&O,US1,34.86056661,1,2,0,OK: all data
5967,2022-07-19,871,I,5,Sales,US2,33.27795174,0,2,0,OK: all data
5968,2022-06-09,911,I,6,Product,US3,28.03100644,1,2,0,OK: all data
5969,2022-03-27,985,I,6,Engineering,US3,27.32806553,1,1,0,OK: all data
5970,2021-08-31,1193,T,7,Engineering,US3,31.88789102,1,2,0,OK: all data
5971,2021-08-31,1193,I,7,G&A,US4,29.5092934,0,2,0,OK: all data
5972,2021-08-31,1193,I,6,S&O,US2,31.24498587,0,1,0,OK: all data
5973,2021-09-19,1174,I,4,Product,US2,32.82043223,1,2,0,OK: all data
5974,2021-09-11,1182,T,9,CXI,US3,31.02115175,0,4,0,OK: all data
5975,2021-09-15,1178,I,4,G&A,US3,30.88858877,1,3,0,OK: all data
5976,2021-09-26,1167,I,4,Product,US4,31.84402404,1,5,1,OK: all data
5977,2021-09-08,1185,T,6,Sales,US2,28.85320421,1,2,0,OK: all data
5978,2021-09-04,1189,I,5,CXI,US1,30.75568021,0,1,0,OK: all data
5979,2021-08-31,1193,I,5,Engineering,US1,28.7722201,1,4,0,OK: all data
5980,2021-09-22,1171,T,6,Engineering,US3,33.47684937,1,3,0,OK: all data
5981,2022-10-03,795,T,6,Sales,US2,29.13329847,1,4,0,OK: all data
5982,2021-08-31,1193,T,7,Sales,US4,29.15391163,0,3,0,OK: all data
5983,2022-03-20,992,I,7,Engineering,US2,33.74580757,0,2,0,OK: all data
5984,2022-02-26,1014,I,7,S&O,US4,28.65810139,1,3,0,OK: all data
5985,2022-06-19,901,I,4,S&O,US3,32.45847275,0,4,0,OK: all data
5986,2023-03-24,623,I,4,CXI,US2,27.32909723,0,3,0,OK: all data
5987,2023-03-13,634,I,4,CXI,US1,31.16897738,1,2,0,OK: all data
5988,2023-03-24,623,I,7,Sales,US1,27.43651786,0,3,0,OK: all data
5989,2022-03-20,992,I,5,CXI,US1,30.25521736,0,2,0,OK: all data
5990,2021-09-04,1189,T,7,Engineering,US1,33.06049042,1,2,0,OK: all data
5991,2021-09-26,1167,T,7,Engineering,US1,28.59647247,0,2,0,OK: all data
5992,2022-03-09,1003,I,6,G&A,US4,30.22775817,0,2,0,OK: all data
5993,2021-09-15,1178,I,4,Engineering,US4,27.83304358,0,1,0,OK: all data
5994,2022-10-11,787,I,6,Product,US2,34.1450282,0,3,0,OK: all data
5995,2022-03-06,1006,I,5,S&O,US3,34.06641526,0,3,0,OK: all data
5996,2022-03-02,1010,I,6,Product,US2,29.51383612,1,2,0,OK: all data
5997,2022-03-24,988,T,6,Product,US2,33.01446985,1,2,0,OK: all data
5998,2021-09-08,1185,I,6,Engineering,US1,31.47782756,1,2,0,OK: all data
5999,2022-03-27,985,T,6,Product,US3,27.51229717,1,3,0,OK: all data
6000,2021-09-26,1167,T,9,Engineering,US1,30.95086894,1,2,0,OK: all data
6001,2022-11-27,740,I,4,Sales,US2,33.1378496,1,3,0,OK: all data
6002,2023-02-27,648,T,6,Engineering,US2,27.88258984,1,2,0,OK: all data
6003,2023-02-08,667,I,4,CXI,US3,29.59329431,0,3,0,OK: all data
6004,2021-09-08,1185,I,5,Product,US1,27.70074012,1,4,0,OK: all data
6005,2021-09-08,1185,I,6,CXI,US1,27.07376517,0,2,0,OK: all data
6006,2023-01-14,692,T,8,Engineering,US2,34.31739542,1,2,0,OK: all data
6007,2022-03-24,988,I,4,Engineering,US3,32.07705591,1,2,0,OK: all data
6008,2022-03-02,1010,T,6,Engineering,US4,34.97885755,0,2,0,OK: all data
6009,2022-03-06,1006,I,5,G&A,US2,34.63117117,0,2,0,OK: all data
6010,2022-03-24,988,I,7,S&O,US1,34.27079242,1,2,0,OK: all data
6011,2022-03-02,1010,I,4,CXI,US4,30.74520038,0,3,0,OK: all data
6012,2022-03-27,985,I,4,Engineering,US2,34.47841213,1,2,0,OK: all data
6013,2022-02-26,1014,I,4,Product,US1,28.3975001,1,2,0,OK: all data
6014,2020-09-18,1540,T,6,S&O,US3,30.63670247,0,2,0,OK: all data
6015,2022-03-17,995,T,8,Engineering,US3,33.14378233,1,3,1,OK: all data
6016,2022-03-13,999,I,7,Sales,US1,28.85780395,0,3,0,OK: all data
6017,2022-03-27,985,T,6,Engineering,US2,32.91349535,1,2,0,OK: all data
6018,2022-03-13,999,T,6,G&A,US2,32.81755577,0,1,0,OK: all data
6019,2022-03-24,988,T,7,Engineering,US1,32.81743506,0,3,0,OK: all data
6020,2022-03-27,985,I,7,G&A,US1,31.96372792,1,2,0,OK: all data
6021,2022-03-20,992,T,6,Engineering,US2,31.59789462,1,2,0,OK: all data
6022,2022-09-08,820,I,4,Product,US1,32.41994066,0,3,0,OK: all data
6023,2022-03-02,1010,T,9,Product,US2,34.92735643,1,2,0,OK: all data
6024,2019-09-26,1898,T,9,G&A,US2,32.64548664,1,2,0,OK: all data
6025,2022-10-22,776,I,4,CXI,US3,27.42349829,0,2,0,OK: all data
6026,2022-03-06,1006,I,6,Product,US3,28.824264,1,5,0,OK: all data
6027,2021-08-31,1193,T,7,Product,US3,32.23268482,1,4,0,OK: all data
6028,2021-09-08,1185,I,5,G&A,US3,32.69789867,0,2,0,OK: all data
6029,2022-02-26,1014,T,6,Engineering,US2,30.94464845,1,3,0,OK: all data
6030,2022-03-17,995,I,4,Engineering,US1,28.04863235,1,2,0,OK: all data
6031,2022-03-27,985,T,6,Engineering,US3,33.49419411,1,2,0,OK: all data
6032,2021-09-08,1185,T,6,S&O,US2,29.01897741,1,4,1,OK: all data
6033,2021-09-26,1167,T,6,Engineering,US1,31.70831219,1,4,0,OK: all data
6034,2022-03-17,995,I,5,CXI,US2,34.47627078,0,1,0,OK: all data
6035,2020-09-04,1554,I,7,Product,US1,31.09703286,0,3,0,OK: all data
6036,2022-02-26,1014,I,5,CXI,US2,27.48013465,0,3,0,OK: all data
6037,2020-08-31,1558,I,4,CXI,US1,30.17836623,0,2,0,OK: all data
6038,2022-11-13,754,I,7,Engineering,US1,31.80829736,1,2,0,OK: all data
6039,2021-09-15,1178,I,7,S&O,US2,32.85291352,1,4,0,OK: all data
6040,2022-03-02,1010,T,6,Engineering,US3,30.27849769,1,3,0,OK: all data
6041,2021-09-04,1189,I,5,S&O,US4,27.1103608,0,5,0,OK: all data
6042,2022-03-20,992,I,5,CXI,US1,34.43545235,0,2,0,OK: all data
6043,2022-06-01,919,I,4,CXI,US2,27.64561219,0,2,0,OK: all data
6044,2021-09-22,1171,I,6,Engineering,US2,34.310105,1,2,0,OK: all data
6045,2021-09-11,1182,T,6,G&A,US4,34.40876155,0,4,1,OK: all data
6046,2022-05-25,926,I,5,S&O,US4,29.95662579,1,3,0,OK: all data
6047,2021-09-22,1171,I,5,Engineering,US2,33.27456213,1,2,0,OK: all data
6048,2023-01-21,685,I,4,Engineering,US3,29.08413219,1,3,0,OK: all data
6049,2022-03-27,985,T,6,Engineering,US2,27.67460279,1,4,0,OK: all data
6050,2021-09-08,1185,T,7,Engineering,US1,32.15344092,0,2,0,OK: all data
6051,2021-09-30,1163,T,9,CXI,US2,34.53641291,0,4,0,OK: all data
6052,2022-09-22,806,I,7,Engineering,US1,34.86217598,1,3,0,OK: all data
6053,2021-09-11,1182,I,4,Sales,US3,30.99866622,1,2,0,OK: all data
6054,2021-08-28,1196,I,6,CXI,US3,34.93849654,0,2,0,OK: all data
6055,2020-08-27,1562,I,6,G&A,US1,28.55176883,1,2,0,OK: all data
6056,2021-09-26,1167,T,8,Product,US1,27.51453185,1,2,0,OK: all data
6057,2023-02-27,648,I,4,Engineering,US1,33.9566025,1,3,0,OK: all data
6058,2021-09-19,1174,T,6,Engineering,US1,28.40878977,1,3,0,OK: all data
6059,2022-03-27,985,I,5,CXI,US1,29.64864036,0,2,0,OK: all data
6060,2022-03-13,999,T,7,S&O,US4,33.80965379,1,3,0,OK: all data
6061,2020-09-07,1551,I,4,Engineering,US2,30.24873355,1,4,0,OK: all data
6062,2022-07-11,879,I,5,Sales,US1,27.96406818,1,2,0,OK: all data
6063,2022-09-04,824,I,7,S&O,US3,33.93339129,0,5,0,OK: all data
6064,2022-09-08,820,I,6,CXI,US1,27.09988067,0,1,0,OK: all data
6065,2021-09-19,1174,I,6,Engineering,US1,29.61894834,1,4,0,OK: all data
6066,2022-09-26,802,I,5,Sales,US2,34.93821485,1,3,0,OK: all data
6067,2022-03-13,999,I,6,S&O,US1,32.05146757,1,2,0,OK: all data
6068,2021-09-04,1189,T,8,Engineering,US2,30.91332621,0,4,0,OK: all data
6069,2023-02-27,648,I,6,S&O,US3,33.2591669,0,2,0,OK: all data
6070,2022-03-09,1003,T,6,G&A,US4,34.4983027,0,2,0,OK: all data
6071,2021-08-28,1196,I,4,CXI,US2,32.19088794,0,3,0,OK: all data
6072,2022-03-13,999,T,6,S&O,US4,30.57773111,1,2,0,OK: all data
6073,2022-06-23,897,T,9,Engineering,US4,34.29079404,1,2,0,OK: all data
6074,2022-06-05,915,I,4,Product,US4,33.08657353,0,3,0,OK: all data
6075,2020-09-22,1536,I,4,S&O,US1,33.12731153,0,2,0,OK: all data
6076,2022-07-08,882,I,4,CXI,US2,33.92473266,0,2,0,OK: all data
6077,2020-09-04,1554,I,5,Sales,US4,29.95929749,1,3,0,OK: all data
6078,2022-09-01,827,T,6,Engineering,US3,33.13632654,1,4,0,OK: all data
6079,2022-02-26,1014,I,5,G&A,US3,30.83545084,1,3,0,OK: all data
6080,2022-03-02,1010,T,7,Engineering,US1,30.41535008,1,2,0,OK: all data
6081,2021-09-04,1189,I,6,Sales,US2,34.22020696,0,4,0,OK: all data
6082,2019-09-08,1916,I,6,G&A,US1,28.60488135,0,3,1,OK: all data
6083,2020-09-18,1540,I,6,Engineering,US3,32.62816581,1,2,0,OK: all data
6084,2020-09-26,1532,I,5,CXI,US1,28.09893366,1,5,0,OK: all data
6085,2021-08-24,1200,T,9,CXI,US1,29.88963218,1,2,0,OK: all data
6086,2020-09-07,1551,T,6,Engineering,US2,34.01856067,1,4,0,OK: all data
6087,2021-09-19,1174,I,4,S&O,US1,28.75148462,0,3,0,OK: all data
6088,2019-09-12,1912,I,6,Product,US2,27.39348249,1,4,0,OK: all data
6089,2022-03-27,985,I,4,Product,US1,34.67696542,0,2,0,OK: all data
6090,2019-09-19,1905,I,4,S&O,US2,34.90158554,0,2,0,OK: all data
6091,2020-08-31,1558,I,7,G&A,US4,29.97190002,0,4,0,OK: all data
6092,2022-03-13,999,T,7,Engineering,US1,31.05065452,1,2,0,OK: all data
6093,2022-03-09,1003,I,7,Engineering,US2,32.64560229,1,2,0,OK: all data
6094,2019-08-28,1927,T,6,Engineering,US1,29.03813858,1,3,0,OK: all data
6095,2023-01-17,689,T,7,Sales,US2,33.63257553,0,4,0,OK: all data
6096,2021-09-11,1182,I,7,Engineering,US4,29.85885876,1,4,0,OK: all data
6097,2022-02-26,1014,T,6,Product,US1,34.31876307,1,4,0,OK: all data
6098,2021-08-31,1193,I,4,Engineering,US1,31.90014559,0,5,0,OK: all data
6099,2022-03-17,995,I,4,Engineering,US2,30.28114635,1,3,0,OK: all data
6100,2021-09-11,1182,I,6,Engineering,US3,31.21686828,1,4,0,OK: all data
6101,2022-03-31,981,I,5,Product,US4,32.35833399,1,2,0,OK: all data
6102,2021-09-08,1185,I,4,S&O,US1,27.47349452,0,2,0,OK: all data
6103,2022-03-27,985,I,4,Product,US1,34.52931684,1,2,0,OK: all data
6104,2022-03-20,992,I,6,Engineering,US3,28.4191351,1,2,0,OK: all data
6105,2022-03-27,985,I,4,G&A,US3,34.57234194,1,3,0,OK: all data
6106,2021-09-11,1182,T,9,S&O,US1,27.80937747,1,4,0,OK: all data
6107,2022-02-23,1017,T,7,Engineering,US4,30.87838512,0,3,0,OK: all data
6108,2022-02-23,1017,T,7,Sales,US2,28.40503306,1,3,0,OK: all data
6109,2021-09-22,1171,I,4,CXI,US1,27.18298539,1,3,0,OK: all data
6110,2022-11-20,747,I,5,Sales,US1,29.05883969,1,2,0,OK: all data
6111,2023-01-17,689,T,9,Engineering,US3,28.63458182,1,4,0,OK: all data
6112,2022-03-06,1006,I,7,CXI,US3,27.94437206,0,3,0,OK: all data
6113,2022-02-23,1017,I,7,G&A,US3,33.6921334,0,2,0,OK: all data
6114,2019-09-01,1923,T,8,Engineering,US1,29.26288008,1,3,0,OK: all data
6115,2022-03-17,995,T,7,CXI,US2,29.87173468,0,3,0,OK: all data
6116,2023-03-28,619,I,5,S&O,US1,32.23614237,1,2,0,OK: all data
6117,2019-09-26,1898,I,4,S&O,US3,34.83611874,0,4,0,OK: all data
6118,2019-09-01,1923,T,6,Engineering,US2,28.34799971,1,2,0,OK: all data
6119,2021-09-19,1174,I,4,S&O,US1,29.90339373,0,4,0,OK: all data
6120,2021-08-31,1193,I,7,S&O,US1,31.81211097,0,2,0,OK: all data
6121,2022-02-26,1014,I,4,S&O,US2,28.75061555,0,3,0,OK: all data
6122,2021-09-30,1163,T,6,G&A,US2,28.89617874,0,2,0,OK: all data
6123,2022-06-30,890,I,7,Sales,US1,29.89821828,0,2,0,OK: all data
6124,2021-08-24,1200,I,5,G&A,US2,28.41149664,0,3,0,OK: all data
6125,2020-09-22,1536,I,4,S&O,US2,31.26357029,1,4,0,OK: all data
6126,2021-09-15,1178,I,5,Engineering,US3,27.60176134,1,3,1,OK: all data
6127,2022-09-01,827,T,6,Engineering,US1,33.30516442,1,4,0,OK: all data
6128,2022-03-27,985,I,6,S&O,US2,30.40874747,1,2,0,OK: all data
6129,2021-09-04,1189,I,4,CXI,US2,33.711562,0,2,0,OK: all data
6130,2022-03-17,995,T,6,S&O,US1,27.5989313,1,2,0,OK: all data
6131,2022-03-20,992,I,6,S&O,US3,27.05741864,1,2,0,OK: all data
6132,2022-03-24,988,I,4,CXI,US1,31.06930468,1,3,0,OK: all data
6133,2019-09-12,1912,I,6,CXI,US1,27.31918187,0,4,0,OK: all data
6134,2022-03-17,995,I,7,Product,US1,31.02809966,1,2,0,OK: all data
6135,2021-09-11,1182,T,8,Sales,US1,28.37033545,1,5,0,OK: all data
6136,2022-07-04,886,I,4,Sales,US1,29.58156225,0,3,0,OK: all data
6137,2022-07-04,886,T,8,Engineering,US4,31.17997173,1,2,0,OK: all data
6138,2023-01-17,689,I,4,Product,US2,30.0562801,1,3,0,OK: all data
6139,2022-12-12,725,I,5,CXI,US1,32.66433188,1,1,0,OK: all data
6140,2021-09-04,1189,T,7,Sales,US2,28.41499844,1,2,0,OK: all data
6141,2021-08-28,1196,I,5,Product,US1,30.33828146,0,2,0,OK: all data
6142,2022-12-08,729,T,7,Sales,US3,29.68550364,0,2,0,OK: all data
6143,2019-08-28,1927,T,6,Engineering,US1,31.68062335,1,2,0,OK: all data
6144,2022-03-09,1003,I,5,G&A,US3,34.19224199,0,2,0,OK: all data
6145,2022-09-26,802,T,6,Engineering,US2,30.4055912,1,4,0,OK: all data
6146,2022-05-18,933,I,5,CXI,US1,32.20267288,0,3,0,OK: all data
6147,2022-05-21,930,I,7,Sales,US2,28.06346118,0,2,0,OK: all data
6148,2022-03-09,1003,I,6,Engineering,US1,27.44043093,0,2,0,OK: all data
6149,2020-09-15,1543,T,8,Product,US1,28.36737813,1,2,0,OK: all data
6150,2019-09-23,1901,I,4,Engineering,US1,34.94230489,1,5,1,OK: all data
6151,2022-02-26,1014,I,7,G&A,US1,27.33932663,0,1,0,OK: all data
6152,2022-03-17,995,I,7,Engineering,US2,32.42127806,1,2,0,OK: all data
6153,2019-09-15,1909,I,5,Product,US2,33.90345056,0,4,0,OK: all data
6154,2022-12-01,736,I,7,CXI,US1,28.37781471,0,3,0,OK: all data
6155,2021-09-22,1171,T,7,Engineering,US2,30.73655683,0,3,0,OK: all data
6156,2020-09-26,1532,I,4,S&O,US3,34.57414786,1,2,0,OK: all data
6157,2022-03-17,995,I,4,CXI,US2,31.32970122,0,2,0,OK: all data
6158,2022-04-22,959,T,6,Sales,US2,27.36992094,0,5,0,OK: all data
6159,2021-09-19,1174,I,6,G&A,US3,28.66685728,0,4,0,OK: all data
6160,2021-08-24,1200,I,5,Product,US2,28.76755659,1,2,0,OK: all data
6161,2023-01-17,689,I,7,G&A,US1,30.15244125,0,3,0,OK: all data
6162,2022-03-09,1003,I,5,Product,US2,29.91859247,0,3,0,OK: all data
6163,2022-04-29,952,I,5,G&A,US1,28.83028172,0,4,0,OK: all data
6164,2019-09-19,1905,I,5,Engineering,US3,27.58002543,1,3,0,OK: all data
6165,2022-03-20,992,T,6,S&O,US1,31.87327816,1,5,1,OK: all data
6166,2020-08-27,1562,I,4,S&O,US1,27.45265978,0,2,0,OK: all data
6167,2020-08-24,1565,I,6,S&O,US2,34.50324696,0,4,0,OK: all data
6168,2023-03-31,616,T,6,Engineering,US2,30.8075094,1,5,0,OK: all data
6169,2019-09-26,1898,I,4,Product,US1,33.83494734,0,2,0,OK: all data
6170,2020-09-11,1547,I,4,G&A,US2,28.12500833,0,3,0,OK: all data
6171,2022-03-27,985,T,6,Engineering,US2,30.17843221,1,2,0,OK: all data
6172,2023-01-25,681,I,7,Engineering,US1,27.32200573,1,2,0,OK: all data
6173,2022-03-27,985,I,6,Engineering,US2,33.85204015,1,3,0,OK: all data
6174,2021-09-08,1185,I,5,Engineering,US1,34.45637032,1,2,0,OK: all data
6175,2022-02-26,1014,T,8,CXI,US1,34.16298911,1,2,0,OK: all data
6176,2021-09-08,1185,T,7,CXI,US2,33.17196574,0,2,0,OK: all data
6177,2022-10-03,795,T,6,Sales,US1,29.23473656,1,1,0,OK: all data
6178,2021-09-04,1189,I,7,Engineering,US1,28.4168179,1,3,0,OK: all data
6179,2022-03-27,985,T,6,CXI,US1,32.52312023,0,2,0,OK: all data
6180,2020-09-04,1554,T,7,Product,US1,27.96374747,1,2,0,OK: all data
6181,2022-04-29,952,I,5,G&A,US2,29.65905045,0,2,0,OK: all data
6182,2022-03-17,995,I,4,S&O,US2,28.70437805,1,2,0,OK: all data
6183,2021-09-22,1171,I,7,Product,US2,34.71698551,1,3,0,OK: all data
6184,2021-08-24,1200,T,7,Product,US2,32.24236388,1,4,0,OK: all data
6185,2019-09-26,1898,T,8,S&O,US3,28.47093999,1,2,0,OK: all data
6186,2023-01-28,678,I,5,S&O,US1,34.39074279,0,5,0,OK: all data
6187,2022-03-27,985,I,5,CXI,US1,33.56549436,0,2,0,OK: all data
6188,2022-09-30,798,I,6,S&O,US3,30.58542003,0,3,0,OK: all data
6189,2023-02-23,652,I,5,Engineering,US3,34.52354227,0,5,0,OK: all data
6190,2021-09-30,1163,I,6,Engineering,US2,32.66168903,1,2,0,OK: all data
6191,2022-06-09,911,I,6,Engineering,US4,33.63757714,0,4,0,OK: all data
6192,2021-09-08,1185,T,7,G&A,US4,28.78883179,0,2,0,OK: all data
6193,2023-03-31,616,I,7,G&A,US4,30.60591121,1,1,0,OK: all data
6194,2021-08-28,1196,I,6,Engineering,US1,30.79327677,0,2,0,OK: all data
6195,2022-03-17,995,T,7,G&A,US3,34.16527575,1,2,0,OK: all data
6196,2019-09-15,1909,T,6,S&O,US1,30.43834999,0,3,0,OK: all data
6197,2022-06-16,904,T,6,G&A,US1,33.01753164,0,3,0,OK: all data
6198,2020-09-07,1551,I,4,CXI,US1,31.6738926,0,3,1,OK: all data
6199,2022-03-02,1010,I,6,Engineering,US3,29.80475437,1,1,0,OK: all data
6200,2022-03-24,988,I,7,Engineering,US1,29.21365117,1,4,0,OK: all data
6201,2022-03-27,985,I,4,S&O,US1,34.30694118,0,1,0,OK: all data
6202,2019-09-23,1901,I,4,G&A,US1,32.59607732,0,3,0,OK: all data
6203,2021-09-26,1167,I,5,CXI,US1,30.0997923,0,2,0,OK: all data
6204,2022-09-01,827,I,4,Sales,US3,30.53094534,0,3,0,OK: all data
6205,2022-03-02,1010,T,6,Sales,US3,28.95933245,0,2,0,OK: all data
6206,2019-09-30,1894,I,6,Engineering,US2,32.9047591,1,3,0,OK: all data
6207,2022-05-29,922,I,7,S&O,US1,31.41285611,0,4,0,OK: all data
6208,2020-08-27,1562,I,6,Sales,US1,27.45108229,0,3,0,OK: all data
6209,2020-09-04,1554,I,4,Sales,US4,28.34199514,0,2,0,OK: all data
6210,2022-03-06,1006,I,5,S&O,US3,33.06819841,0,3,0,OK: all data
6211,2023-01-10,696,T,8,CXI,US1,28.01017647,0,3,0,OK: all data
6212,2020-08-24,1565,T,6,CXI,US2,34.1339942,0,3,0,OK: all data
6213,2022-11-05,762,T,6,Product,US3,33.0230098,1,3,0,OK: all data
6214,2021-09-15,1178,T,7,G&A,US1,27.63358754,0,5,0,OK: all data
6215,2021-09-30,1163,I,4,CXI,US3,34.01247277,1,3,1,OK: all data
6216,2019-09-19,1905,I,5,Sales,US3,29.24908896,0,2,0,OK: all data
6217,2022-03-09,1003,T,8,CXI,US3,31.42398736,1,3,0,OK: all data
6218,2021-09-04,1189,T,6,S&O,US1,32.65192782,0,2,0,OK: all data
6219,2022-03-20,992,I,7,S&O,US1,31.79623867,0,4,0,OK: all data
6220,2022-03-17,995,T,9,S&O,US4,33.88833364,1,3,0,OK: all data
6221,2021-09-19,1174,I,6,Engineering,US1,30.02470767,1,4,0,OK: all data
6222,2022-03-17,995,I,7,Engineering,US2,29.66057577,1,3,0,OK: all data
6223,2023-02-23,652,I,6,CXI,US2,32.50292746,0,2,0,OK: all data
6224,2022-02-23,1017,T,8,CXI,US1,30.14015866,1,2,0,OK: all data
6225,2022-03-09,1003,I,4,Engineering,US2,31.7710625,1,3,0,OK: all data
6226,2021-09-19,1174,T,9,S&O,US4,34.08570386,1,3,0,OK: all data
6227,2022-08-13,846,T,6,S&O,US3,30.95342374,0,2,0,OK: all data
6228,2019-09-08,1916,T,7,Engineering,US3,34.6877041,0,2,0,OK: all data
6229,2022-03-02,1010,I,7,CXI,US3,33.3197422,0,1,0,OK: all data
6230,2022-08-28,831,I,4,Product,US4,28.00506149,1,2,0,OK: all data
6231,2021-09-19,1174,I,6,Sales,US1,29.51171568,1,3,0,OK: all data
6232,2019-09-26,1898,I,6,S&O,US1,30.58077705,0,2,0,OK: all data
6233,2022-10-11,787,T,7,Engineering,US2,33.68322727,0,1,0,OK: all data
6234,2022-03-31,981,I,5,Engineering,US2,30.64164102,0,2,0,OK: all data
6235,2022-03-17,995,T,7,Engineering,US1,32.46681999,1,5,0,OK: all data
6236,2022-08-17,842,I,6,CXI,US4,28.31809839,0,4,0,OK: all data
6237,2021-09-15,1178,I,5,Sales,US1,28.56669733,1,2,0,OK: all data
6238,2019-09-04,1920,I,5,Product,US3,28.12981805,1,2,0,OK: all data
6239,2019-09-26,1898,I,5,CXI,US1,27.81837568,1,2,0,OK: all data
6240,2022-03-24,988,I,6,Engineering,US1,32.74854555,1,2,0,OK: all data
6241,2022-12-12,725,T,6,Engineering,US3,30.472533,1,5,0,OK: all data
6242,2022-09-04,824,I,6,CXI,US3,30.79911141,0,3,0,OK: all data
6243,2019-09-23,1901,T,7,Engineering,US2,31.14664509,1,2,0,OK: all data
6244,2022-07-15,875,I,4,Sales,US2,32.62598673,0,5,0,OK: all data
6245,2021-09-04,1189,I,5,S&O,US3,32.95808044,0,2,0,OK: all data
